2017-09-01	0.012749	0.008551	0.016014	0.007774	0.819999	192600.000000
2015-07-28	0.042661000000000004	0.069116	0.080402	0.060978	3.9312129999999996	180600.0
2015-07-27	-0.047538	-0.010957999999999999	-0.00486	-0.019227	-4.599311	217700.0
2015-07-24	-0.014984	0.028283	0.031439	0.013724	-1.471795	112400.0
2015-07-23	-0.002164	0.036725	0.036725	0.027074	-0.21302	96100.0
2015-07-22	-0.003431	0.032560000000000006	0.036205	0.026992000000000002	-0.33889	95700.0
2015-07-21	0.000196	0.038433999999999996	0.046636000000000004	0.032864	0.019371	105900.0
2015-07-20	-0.013827	0.023176	0.026572000000000002	0.015587	-1.384636	140300.0
2015-07-17	-0.006818	0.030978	0.030978	0.023341	-0.687477	81900.0
2015-07-16	0.017391	0.047494999999999996	0.051834000000000005	0.042046	1.723526	115200.0
2015-07-15	-0.011015	0.030767000000000003	0.032763	0.019191	-1.103828	148700.0
2015-07-14	-0.008906	0.019015	0.028807	0.019015	-0.9004979999999999	157200.0
2015-07-13	-0.0011480000000000001	0.037801	0.039184	0.031181999999999998	-0.11619600000000001	169700.0
2015-07-10	0.0073230000000000005	0.044107	0.046098	0.02719	0.7358779999999999	157200.0
2015-07-09	0.02196	0.059917	0.065103	0.048831	2.159264	225200.0
2015-07-08	-0.048266	0.0060490000000000006	0.010791	-0.018053	-4.986618	277500.0
2015-07-07	-0.018399000000000002	0.010531	0.019556999999999998	-0.015312000000000001	-1.9365459999999999	374300.0
2015-07-06	-0.017357	0.017544999999999998	0.033977	0.013156999999999999	-1.859101	152400.0
2015-07-02	0.012725	0.054604	0.06368099999999999	0.043636	1.3459020000000002	115500.0
2015-07-01	-0.014259	0.031738	0.034907	0.015894	-1.5298690000000001	118400.0
2015-06-30	0.008647	0.056076999999999995	0.056076999999999995	0.037181	0.919861	94600.0
2015-06-29	-0.011720999999999999	0.026139	0.033293	0.01945	-1.261658	93700.0
2015-06-26	-0.024494	0.025384	0.028375	0.017409	-2.702614	109100.0
