2017-09-01	-0.001222	0.002852	0.004346	-0.004889	-0.089996	1745400.000000
2016-09-01	-0.002478	0.03368	0.038334	0.03063	-0.154396	2030800.0
2016-08-31	0.003887	0.039952999999999995	0.040919	0.03222	0.24125300000000002	3163300.0
2016-08-30	-0.013193999999999999	0.036724	0.041335000000000004	0.021621	-0.8299139999999999	3295000.0
2016-08-29	0.007573999999999999	0.039131	0.047139999999999994	0.03833	0.472854	2269300.0
2016-08-26	-0.025313	0.037028	0.044677999999999995	0.00908	-1.621235	3314600.0
2016-08-25	0.000452	0.037341	0.040933	0.034373	0.028954	1594200.0
2016-08-24	0.0009050000000000001	0.033746	0.039218	0.028117000000000003	0.057902999999999996	1584100.0
2016-08-23	-0.0036079999999999997	0.038117000000000005	0.043569	0.032508999999999996	-0.231602	1858100.0
2016-08-22	0.0022600000000000003	0.039214	0.044522000000000006	0.035467	0.144745	1595000.0
2016-08-19	-0.015281999999999999	0.031789	0.035632	0.016875	-0.993965	2056700.0
2016-08-18	0.013534000000000001	0.034222	0.050582999999999996	0.032663	0.8685149999999999	3464100.0
2016-08-17	0.012485	0.037351999999999996	0.051078	0.026781	0.791313	3340000.0
2016-08-16	-0.012628	0.033755	0.035001	0.023162000000000002	-0.810608	2380900.0
2016-08-15	-0.015248	0.038702	0.040082	0.019986	-0.99398	1943800.0
2016-08-12	-0.00251	0.039613999999999996	0.043286	0.033034	-0.164047	1372600.0
2016-08-11	0.002368	0.036861	0.038855	0.030879000000000004	0.154396	2133600.0
2016-08-10	0.002523	0.037476999999999996	0.041937	0.033632999999999996	0.164047	1289100.0
2016-08-09	0.0035740000000000004	0.036864999999999995	0.043191	0.033777999999999996	0.231613	1747200.0
2016-08-08	-0.002081	0.038557	0.044717	0.031935000000000005	-0.13510899999999998	1876500.0
2016-08-05	-0.011509	0.042436	0.043653	0.029495999999999998	-0.756065	3774800.0
2016-08-04	0.0027760000000000003	0.046702999999999995	0.053877	0.043955	0.181846	1797600.0
2016-08-03	-0.008115	0.042297	0.045174	0.031396	-0.535964	1959400.0
2016-08-02	-0.004328	0.039444	0.044117	0.033866	-0.28711	1893900.0
2016-08-01	0.000144	0.038388	0.047585	0.038388	0.009575	1669500.0
2016-07-29	0.005514	0.043657999999999995	0.054574	0.043355	0.363678	2490200.0
2016-07-28	0.0008710000000000001	0.04654	0.050334	0.040622000000000005	0.057426	2641200.0
2016-07-27	-0.012618	0.041875	0.043223000000000004	0.022547	-0.842208	3190500.0
2016-07-26	-0.00043	0.051910000000000005	0.052359	0.038282	-0.028710000000000003	2375100.0
2016-07-25	-0.004139	0.045169	0.046362	0.035773	-0.277557	1966600.0
2016-07-22	0.009073999999999999	0.045473	0.057212	0.040808	0.602951	2452800.0
2016-07-21	0.0011539999999999999	0.04231	0.046377999999999996	0.035078	0.076561	3186400.0
2016-07-20	-0.00602	0.045321	0.046369	0.036485000000000004	-0.401955	1458500.0
2016-07-19	-0.002573	0.045618	0.047112	0.035460000000000005	-0.172279	1821600.0
2016-07-18	0.004452	0.046222000000000006	0.051923000000000004	0.045471	0.296692	1581300.0
2016-07-15	0.0037479999999999996	0.045775	0.050293	0.041708999999999996	0.24884	2263600.0
2016-07-14	-0.008999	0.036662	0.043229000000000004	0.032036	-0.602959	2473300.0
2016-07-13	0.00618	0.049977	0.053279999999999994	0.045622	0.41153	2007100.0
2016-07-12	-0.015841	0.038221	0.040733	0.027284	-1.071892	2865500.0
2016-07-11	-0.00014099999999999998	0.040734	0.045610000000000005	0.029651	-0.009567	2064800.0
2016-07-08	0.006118	0.041005	0.052751	0.032531	0.411522	2690500.0
2016-07-07	-0.013890999999999999	0.040326	0.040619999999999996	0.028011	-0.947472	2989800.0
2016-07-06	0.006495999999999999	0.044871	0.052397000000000006	0.039264	0.440247	2990400.0
2016-07-05	0.009552	0.047106	0.056491	0.04502	0.64122	1935200.0
2016-07-01	0.000713	0.050387	0.050834	0.03533	0.047851	2113600.0
2016-06-30	0.019936000000000002	0.046391	0.065854	0.042742	1.311165	2858400.0
2016-06-29	0.001166	0.048829000000000004	0.051569000000000004	0.04	0.07656900000000001	2522400.0
2016-06-28	0.004243	0.043648	0.049457	0.031876999999999996	0.277557	2394300.0
2016-06-27	0.016206	0.043473000000000005	0.064445	0.041453	1.043175	3506700.0
2016-06-24	0.010062	0.034358	0.066054	0.033103	0.641232	4034600.0
2016-06-23	0.001353	0.046599	0.046914	0.038586	0.086135	1831000.0
2016-06-22	-0.004044	0.046905	0.047844	0.039394	-0.258403	1458200.0
2016-06-21	-0.000299	0.047061	0.050503	0.03877	-0.019135	1383300.0
2016-06-20	-0.006249	0.043316	0.045959	0.031346	-0.40197	2036700.0
2016-06-17	0.004934	0.047215	0.05112	0.038466	0.315834	2620800.0
2016-06-16	0.009662	0.046922000000000005	0.05749	0.045029	0.6125189999999999	2217600.0
2016-06-15	-0.008829	0.046122	0.047529	0.031112	-0.564679	2131200.0
2016-06-14	0.004207	0.044871	0.049267	0.037649	0.267979	2090400.0
2016-06-13	-0.004488000000000001	0.045965	0.050342000000000005	0.039088	-0.287113	2802400.0
2016-06-10	-0.001643	0.043623	0.050801	0.038473	-0.105274	1768800.0
2016-06-09	0.011479999999999999	0.045029	0.05765599999999999	0.043451	0.727356	1803100.0
2016-06-08	0.005468	0.043443	0.050584	0.042332	0.344543	1555700.0
2016-06-07	0.002131	0.048847	0.053140999999999994	0.044394	0.133995	2182100.0
2016-06-06	-0.0016719999999999999	0.046776	0.048839999999999995	0.039155	-0.105278	1960500.0
2016-06-03	0.017471	0.053271000000000006	0.069749	0.053271000000000006	1.081467	2287800.0
2016-06-02	-0.0032359999999999997	0.041651	0.044066	0.031183999999999996	-0.200981	1948900.0
2016-06-01	0.002472	0.044871	0.049875	0.041481	0.153129	1938600.0
2016-05-31	0.006531	0.043408999999999996	0.053482	0.040322000000000004	0.401966	3362400.0
2016-05-27	-0.00031099999999999997	0.043733999999999995	0.048769	0.037237	-0.019146	2129700.0
2016-05-26	0.014188999999999998	0.043224	0.060520000000000004	0.043059	0.861359	3277300.0
2016-05-25	-0.003143	0.039288	0.047333999999999994	0.034526	-0.191418	2407900.0
2016-05-24	0.010801999999999999	0.049851	0.05898	0.046364999999999996	0.650795	2288300.0
2016-05-23	-0.013323	0.044871	0.046017	0.030295	-0.813495	2521100.0
2016-05-20	-0.0007830000000000001	0.048144	0.048962	0.036689	-0.047852	2226200.0
2016-05-19	0.008689	0.04289	0.054279999999999995	0.033481	0.526379	2869700.0
2016-05-18	-0.018757	0.037096	0.045033	0.019928	-1.158039	4397800.0
2016-05-17	-0.021537999999999998	0.04392	0.044237	0.017137	-1.3590209999999998	3411800.0
2016-05-16	0.004877	0.042004	0.050604	0.035475	0.306259	2341600.0
2016-05-13	-0.000762	0.043439	0.047099	0.033095	-0.047859	2781400.0
2016-05-12	0.006901000000000001	0.043429	0.055126	0.037981	0.43068	2146000.0
2016-05-11	0.00246	0.044871	0.049529000000000004	0.036518	0.153129	2100800.0
2016-05-10	-0.003676	0.048872000000000006	0.049192	0.03895	-0.229687	2757700.0
2016-05-09	0.011307	0.045842	0.058142	0.040987	0.698647	3933000.0
2016-05-06	-0.00046399999999999995	0.044871	0.047945	0.029664999999999997	-0.028713	3185300.0
2016-05-05	-0.00367	0.050707	0.06311699999999999	0.044098000000000005	-0.227719	2817300.0
2016-05-04	0.013798	0.05196900000000001	0.073702	0.048538	0.84446	3535900.0
